,acc,loss,val_acc,val_loss
0,0.2538,1.55074726257,0.341,1.37518272305
1,0.3481,1.33697775841,0.403,1.21521067524
2,0.4648,1.18687126427,0.468,1.12733628654
3,0.4948,1.1362837038,0.522,1.07288385582
4,0.5306,1.09085221806,0.549,1.02512438965
5,0.5374,1.052450632,0.538,0.980594467163
6,0.544,1.03243800449,0.555,0.96546497345
7,0.5541,1.01346984978,0.535,0.994955438614
8,0.552,0.998260633183,0.549,0.949946993828
9,0.5576,0.99120190649,0.566,0.957950562477
10,0.5611,0.986414271164,0.561,0.951868075371
11,0.5575,0.980944655228,0.567,0.94921938324
12,0.5587,0.973349368763,0.554,0.955158771515
13,0.5593,0.970149743652,0.561,0.947393712044
14,0.5623,0.958224307251,0.558,0.924501907349
15,0.5518,0.96339216156,0.559,0.943862205505
16,0.5571,0.956019036674,0.558,0.932050250053
17,0.5624,0.941233065414,0.56,0.911027952194
18,0.5604,0.940581886482,0.56,0.899895904541
19,0.5597,0.941431114388,0.563,0.913030941963
20,0.5599,0.937030287266,0.561,0.906376839638
21,0.5642,0.932216389465,0.566,0.893420005798
22,0.5624,0.92775086937,0.558,0.892640406609
23,0.5703,0.918673832321,0.55,0.910414791107
24,0.569,0.911808310509,0.555,0.91516607666
25,0.5707,0.906919167709,0.552,0.903488393784
26,0.5786,0.9001815835,0.562,0.896532849312
27,0.5756,0.898539367104,0.57,0.88054429245
28,0.5715,0.890190031815,0.563,0.896685720444
29,0.5825,0.889889335918,0.562,0.903881690979
30,0.5798,0.88239670639,0.57,0.886262973785
31,0.5829,0.881251138115,0.555,0.8939460392
32,0.5851,0.882717322922,0.558,0.895521030426
33,0.5808,0.875590843201,0.585,0.880059453964
34,0.5854,0.87225806179,0.567,0.886803491592
35,0.5837,0.870841246796,0.573,0.87289752388
36,0.5895,0.86613045187,0.561,0.897749588013
37,0.5903,0.863773175049,0.564,0.871024738312
38,0.5909,0.861158794689,0.555,0.90874396801
39,0.5929,0.859213921165,0.578,0.873786705017
40,0.5953,0.853743437576,0.575,0.877690119743
41,0.5938,0.849815078449,0.55,0.878995092392
42,0.5933,0.848077372742,0.577,0.884465780258
43,0.6028,0.849036588287,0.573,0.874254737854
44,0.6015,0.841145895672,0.569,0.87106127739
45,0.607,0.838723251629,0.571,0.874282682419
46,0.605,0.830630707932,0.585,0.879123737335
47,0.6037,0.832493019867,0.556,0.8814690485
48,0.6109,0.825142133331,0.561,0.899284040451
49,0.6086,0.822289661026,0.561,0.892709947586
50,0.611,0.8194726758,0.559,0.878789447784
51,0.6167,0.818497572136,0.556,0.904639448166
52,0.6168,0.818388560867,0.56,0.877093997955
53,0.6191,0.811687048244,0.574,0.875487724304
54,0.6232,0.806261964226,0.563,0.893617921829
55,0.6263,0.807086666298,0.558,0.882217428207
56,0.6244,0.798227143288,0.577,0.857033201218
57,0.6294,0.794014704514,0.563,0.895385799408
58,0.6303,0.7882594944,0.571,0.885572953224
59,0.6325,0.789228454494,0.568,0.90637899971
60,0.6351,0.781811356974,0.574,0.88866219902
61,0.6409,0.78016121769,0.569,0.887974042892
62,0.6326,0.775730712032,0.565,0.932451438904
63,0.644,0.774207484531,0.569,0.896704508781
64,0.6519,0.767989547729,0.559,0.919547214508
65,0.6489,0.765094490242,0.569,0.949285611153
66,0.6516,0.755110280228,0.592,0.92930717659
67,0.6451,0.760616580009,0.561,0.896427099228
68,0.6512,0.751594718456,0.568,0.90315819931
69,0.662,0.742925025749,0.592,0.909481529236
70,0.6575,0.744120329571,0.6,0.895885166168
71,0.6602,0.744962329578,0.592,0.92244774437
72,0.6648,0.732092848682,0.591,0.916466169357
73,0.6685,0.727989578819,0.571,0.908917835236
74,0.6711,0.731207385063,0.586,0.923631604195
75,0.6783,0.720565103912,0.591,0.918037576675
76,0.6739,0.721786655521,0.573,0.946878495216
77,0.6765,0.714973296547,0.596,0.928121427536
78,0.6758,0.709109212685,0.595,0.917832462311
79,0.6782,0.708155970955,0.584,0.932873687744
80,0.6799,0.700216324139,0.598,0.936120306969
81,0.6896,0.695630605602,0.573,0.971923057556
82,0.6918,0.691502966595,0.581,0.947761711121
83,0.6902,0.692660484886,0.583,0.951659636497
84,0.6977,0.683089922142,0.593,0.959793657303
85,0.6962,0.682761622334,0.581,0.953688001633
86,0.6973,0.675859665298,0.59,0.97694906044
87,0.7007,0.667434580326,0.607,0.962156862259
88,0.7058,0.663489227104,0.593,0.990926579475
89,0.7104,0.660071686459,0.565,1.00170641518
90,0.7064,0.657098622513,0.552,1.00533637142
91,0.7102,0.653602671051,0.563,0.989542560577
92,0.7092,0.651209207535,0.554,1.03379683304
93,0.7219,0.642195596123,0.564,1.01265885353
94,0.7187,0.641643159771,0.577,1.02000581837
95,0.7182,0.635722794914,0.571,1.0269927063
96,0.7183,0.63374206543,0.587,1.02002183914
97,0.7266,0.621924127102,0.582,1.02237653923
98,0.7268,0.62269292593,0.58,1.00469049835
99,0.7309,0.621449189854,0.564,1.04589340973
