,acc,loss,val_acc,val_loss
0,0.1781,1.95829049034,0.322,1.7203187809
1,0.3199,1.59099783707,0.464,1.45250084496
2,0.4944,1.39480322876,0.681,1.1073343811
3,0.5972,1.22620103035,0.696,1.0104596386
4,0.6191,1.17157372017,0.708,0.945821327209
5,0.631,1.11318680897,0.724,0.889473834991
6,0.649,1.05313583145,0.722,0.866292761803
7,0.6617,1.00181767902,0.736,0.785200903893
8,0.6662,0.964535767174,0.746,0.816134170532
9,0.6694,0.931699117279,0.741,0.757354185104
10,0.6756,0.902784595203,0.753,0.732955581665
11,0.6803,0.881511507607,0.743,0.710052448273
12,0.6794,0.871011031818,0.746,0.707548282623
13,0.6776,0.863723826885,0.733,0.704758926392
14,0.6842,0.844358485603,0.734,0.708223771095
15,0.6807,0.843097101974,0.741,0.69691189003
16,0.6852,0.833845769978,0.729,0.724696159363
17,0.6887,0.817205803776,0.724,0.687670320511
18,0.6855,0.811470616531,0.753,0.689309971809
19,0.6877,0.804745893669,0.722,0.69102749157
20,0.6878,0.803558930397,0.736,0.6911138134
21,0.684,0.799920079803,0.749,0.668528886795
22,0.6866,0.789293272591,0.744,0.677861961365
23,0.6879,0.786476423454,0.736,0.668441887856
24,0.689,0.783859657383,0.741,0.669088776588
25,0.6941,0.765943886375,0.726,0.669766958237
26,0.6946,0.762866146755,0.736,0.676718574047
27,0.6971,0.752625980282,0.737,0.664909632683
28,0.6959,0.751668222237,0.739,0.659488253593
29,0.6967,0.751743128872,0.751,0.660629772186
30,0.7013,0.740036942101,0.738,0.655330739975
31,0.6991,0.734173103046,0.741,0.654070777893
32,0.701,0.727460725498,0.737,0.663971493721
33,0.7007,0.736549249077,0.72,0.673595404625
34,0.7066,0.721008667564,0.726,0.667850408554
35,0.6991,0.721952911472,0.736,0.661760809898
36,0.7074,0.717677929497,0.725,0.659991341591
37,0.7128,0.704040667248,0.714,0.672916237831
38,0.7131,0.70671364851,0.722,0.674213773727
39,0.7115,0.699122395706,0.722,0.660234745979
40,0.7109,0.699996390152,0.73,0.645315946579
41,0.714,0.687070550728,0.732,0.65389290905
42,0.7105,0.682806537342,0.692,0.681083812714
43,0.7135,0.685798300743,0.713,0.664294869423
44,0.7148,0.681468669605,0.719,0.673214780331
45,0.714,0.675972893333,0.724,0.657771733284
46,0.7177,0.672132344341,0.719,0.661627959251
47,0.7218,0.669841471958,0.705,0.683838329315
48,0.724,0.659785245228,0.724,0.658481042862
49,0.7359,0.65210942235,0.736,0.645373348236
50,0.746,0.626689737797,0.764,0.600051864624
51,0.7778,0.569069361353,0.815,0.511690097809
52,0.8414,0.462611333036,0.894,0.361637066364
53,0.8854,0.371068203449,0.932,0.28643652463
54,0.9082,0.314640274787,0.936,0.248679034948
55,0.9177,0.287066218138,0.943,0.233502087712
56,0.9246,0.256790799022,0.947,0.218462018311
57,0.9299,0.235788560861,0.946,0.200866775453
58,0.934,0.221456031793,0.944,0.192053694546
59,0.9397,0.205712427127,0.953,0.170830713809
60,0.9426,0.187133503389,0.955,0.146419884622
61,0.9481,0.169775700983,0.954,0.146119759113
62,0.9501,0.15437816759,0.967,0.109275288552
63,0.9567,0.146911224869,0.967,0.0992933341563
64,0.9601,0.125226692545,0.962,0.110705894768
65,0.9624,0.115163031731,0.959,0.118677370101
66,0.9654,0.10477900441,0.974,0.0695425722301
67,0.9662,0.101811131693,0.976,0.0653466468751
68,0.9698,0.0919875740938,0.985,0.0546822311729
69,0.9713,0.091770696526,0.983,0.0476857176498
70,0.9718,0.0811153058812,0.987,0.049263524808
71,0.9749,0.0784844380874,0.977,0.0566184061766
72,0.9759,0.0746915991262,0.982,0.0528312412947
73,0.9792,0.064645186948,0.988,0.0455581706613
74,0.9777,0.0702030584492,0.976,0.0736548015587
75,0.9802,0.0586494876394,0.988,0.0446297871992
76,0.9799,0.0594159390397,0.992,0.0323254321143
77,0.982,0.0553102276742,0.99,0.0380306133758
78,0.9825,0.0534244003922,0.989,0.0377295782641
79,0.9804,0.0550529806104,0.989,0.0429554289524
80,0.9828,0.0560740263131,0.99,0.0340441624504
81,0.9834,0.0549870330591,0.99,0.0335096112154
82,0.9856,0.0456168592175,0.99,0.0321645412743
83,0.9845,0.0457808070693,0.989,0.045314842728
84,0.9845,0.0498289881149,0.99,0.0360680996478
85,0.9876,0.0390674330138,0.989,0.0400575667974
86,0.9862,0.0437687883172,0.986,0.0371928643603
87,0.9881,0.0341422018198,0.992,0.0358637753385
88,0.9888,0.0365472794706,0.991,0.0289236769807
89,0.9862,0.0407852927908,0.992,0.03238000986
90,0.9893,0.0372716437557,0.989,0.054079278348
91,0.9878,0.0386892158439,0.993,0.0253671359783
92,0.9893,0.0357632296587,0.987,0.0470420199744
93,0.9892,0.0334696315631,0.992,0.031071916536
94,0.9895,0.0317525970398,0.993,0.0340236527855
95,0.9898,0.0330363083235,0.99,0.0300733223078
96,0.9904,0.0358124945595,0.994,0.0275413238169
97,0.9892,0.0329999640319,0.993,0.0281563456894
98,0.9901,0.0312721106965,0.991,0.0276471332558
99,0.9897,0.0347116299182,0.994,0.0234820506236
