,acc,loss,val_acc,val_loss
0,0.164,1.96526195564,0.294,1.78484001064
1,0.325,1.60865010681,0.527,1.37018431568
2,0.5344,1.35729747925,0.7,1.16057777214
3,0.6476,1.20891812153,0.768,1.01567964458
4,0.69,1.1183671505,0.772,0.927117547989
5,0.7043,1.06076828842,0.772,0.898287680626
6,0.7111,1.02076952143,0.772,0.861868290901
7,0.7104,0.987290583229,0.772,0.82056205368
8,0.7166,0.950163234425,0.772,0.808479876041
9,0.7177,0.936391092777,0.772,0.787982236862
10,0.7161,0.922108556461,0.772,0.770000840664
11,0.7194,0.89439959259,0.772,0.76917838192
12,0.7164,0.892319337559,0.772,0.747760140657
13,0.7188,0.874793729973,0.772,0.745775797844
14,0.7144,0.864825249863,0.771,0.744720014334
15,0.719,0.849546997738,0.772,0.759295640945
16,0.7206,0.84449945631,0.771,0.727352676868
17,0.717,0.837159191132,0.771,0.729397043228
18,0.7152,0.826815511417,0.772,0.720131336451
19,0.7204,0.826516884327,0.769,0.719065063715
20,0.7209,0.822067331028,0.772,0.713464384556
21,0.7158,0.812624768543,0.771,0.712840635777
22,0.7203,0.802885363483,0.771,0.70355348897
23,0.7189,0.80035965519,0.772,0.705933986425
24,0.7199,0.788946284389,0.754,0.736704113007
25,0.7175,0.785777519417,0.772,0.699678898335
26,0.7225,0.779259575653,0.772,0.695657641888
27,0.7211,0.770060232258,0.767,0.704612760544
28,0.7227,0.767095772552,0.772,0.695408540726
29,0.7226,0.766868037128,0.772,0.699164470434
30,0.7192,0.764934542847,0.77,0.711832955599
31,0.7275,0.754608400726,0.756,0.742014458179
32,0.726,0.748236369514,0.772,0.69208275342
33,0.725,0.748379853249,0.767,0.699337546825
34,0.7299,0.737347177982,0.771,0.69469814086
35,0.7284,0.737369865417,0.772,0.693874550819
36,0.7314,0.734686521912,0.771,0.696540780544
37,0.7338,0.720093883324,0.773,0.68895243454
38,0.7398,0.723438748264,0.778,0.674862236977
39,0.7444,0.70722674284,0.775,0.668641039848
40,0.7488,0.687837367439,0.778,0.661589299679
41,0.7557,0.671343958092,0.796,0.624502197742
42,0.7733,0.632063922024,0.812,0.571201943398
43,0.8032,0.575846177197,0.837,0.508841201782
44,0.8465,0.473606657648,0.917,0.304335691214
45,0.9068,0.328046568298,0.95,0.218188010335
46,0.9382,0.247565960526,0.954,0.19180928041
47,0.9506,0.212949440414,0.965,0.165323459774
48,0.9527,0.204757710186,0.963,0.165834914375
49,0.9566,0.185275013506,0.964,0.155701287374
50,0.9597,0.160989131042,0.965,0.151872052655
51,0.9604,0.160038941011,0.964,0.139483621009
52,0.9655,0.141366253918,0.966,0.122875623573
53,0.9651,0.134192984669,0.965,0.122991530674
54,0.9656,0.128371971197,0.968,0.12045970713
55,0.9666,0.120411177313,0.969,0.0979071173649
56,0.9687,0.112018055078,0.966,0.0979186286125
57,0.9684,0.110244534538,0.967,0.0884403539076
58,0.9722,0.0900078104869,0.97,0.0819730991442
59,0.9729,0.0878097480327,0.968,0.0829901794801
60,0.9752,0.083018532259,0.978,0.0800973580992
61,0.9742,0.079364119428,0.976,0.074688279774
62,0.9777,0.0725829518221,0.98,0.0562314087357
63,0.9803,0.066949666851,0.981,0.0562185100457
64,0.9798,0.0651191497549,0.977,0.0566558832433
65,0.9806,0.0620196801536,0.984,0.0458192446926
66,0.9819,0.0560981878921,0.983,0.045828641108
67,0.9841,0.0505650396027,0.985,0.0433563795516
68,0.9842,0.0466089604152,0.984,0.0460025776487
69,0.9844,0.0492172733912,0.988,0.0333676774538
70,0.9856,0.0459897621548,0.992,0.030259978428
71,0.9865,0.0419903419571,0.991,0.0232048717457
72,0.9888,0.0373213948007,0.99,0.0272247760945
73,0.9879,0.0387387773067,0.993,0.0206833242185
74,0.9894,0.0361883718703,0.992,0.0211428364213
75,0.9905,0.032934328007,0.986,0.0683836279416
76,0.9893,0.0329559221724,0.992,0.0190096540927
77,0.9899,0.0305064577879,0.99,0.0303253096272
78,0.9893,0.0305518463742,0.99,0.0198513679936
79,0.9894,0.0314940780691,0.996,0.0117487062714
80,0.9919,0.029985978651,0.995,0.0157492597348
81,0.9903,0.0333378942685,0.999,0.00960955563847
82,0.9919,0.0278450465283,0.995,0.0131221700669
83,0.9935,0.0214485062061,0.996,0.014123171747
84,0.9933,0.0251954035403,0.994,0.016308861391
85,0.9936,0.0232063797482,0.997,0.00773917136333
86,0.992,0.0290710731917,0.996,0.00781544680125
87,0.9937,0.0201098218962,0.995,0.0187951586342
88,0.9934,0.024618667399,0.994,0.0136003501701
89,0.9946,0.0189315615147,0.994,0.0170829945907
90,0.9943,0.0206559757521,0.995,0.00758301539989
91,0.9941,0.0212861881936,0.998,0.00720334600646
92,0.9948,0.0192184611981,0.999,0.0047841114044
93,0.9938,0.0217965866772,0.993,0.0149073575779
94,0.9946,0.0165648354744,0.991,0.0209858528275
95,0.9945,0.017966437715,0.996,0.0107789043806
96,0.9952,0.0176326183726,0.999,0.00633033682145
97,0.996,0.0148950204664,0.996,0.0200316247805
98,0.9948,0.0165899083389,0.992,0.0147977299734
99,0.9948,0.0171499430704,0.996,0.0105039856347
