,acc,loss,val_acc,val_loss
0,0.2934,1.8608782814,0.336,1.65997629738
1,0.3408,1.67452966919,0.336,1.63921891022
2,0.3636,1.64028738747,0.393,1.57094654465
3,0.3844,1.59268236217,0.414,1.52236666679
4,0.3939,1.55338379211,0.394,1.5322561264
5,0.4039,1.52884195671,0.395,1.49779417801
6,0.4063,1.5210218235,0.417,1.49228375626
7,0.4115,1.50880900192,0.429,1.48969504929
8,0.4235,1.49471902332,0.403,1.49619703484
9,0.427,1.482642696,0.426,1.47023418427
10,0.4359,1.47105312691,0.423,1.45865497971
11,0.4426,1.45118813725,0.431,1.43179145432
12,0.4471,1.43935078964,0.438,1.42351016617
13,0.4592,1.41827075233,0.442,1.43852472687
14,0.4608,1.40617897625,0.449,1.41013648605
15,0.4639,1.39814416046,0.456,1.38334680176
16,0.4735,1.38584188156,0.465,1.38396064377
17,0.4725,1.37759993629,0.472,1.38303074265
18,0.4718,1.37272834473,0.46,1.34575234795
19,0.4764,1.37552951813,0.466,1.35405139542
20,0.4782,1.37251696663,0.453,1.42458071899
21,0.4751,1.35969402409,0.473,1.34730417442
22,0.4772,1.3623597393,0.458,1.34163064003
23,0.4784,1.35959709301,0.463,1.34567643738
24,0.4821,1.35294315662,0.465,1.34139775276
25,0.4814,1.35131046085,0.469,1.34913247681
26,0.481,1.34473692207,0.469,1.34911448288
27,0.481,1.35751605854,0.453,1.36732537079
28,0.4836,1.3509438015,0.471,1.33453925896
29,0.4846,1.34519261398,0.47,1.32520618057
30,0.4824,1.33678844471,0.454,1.32398787308
31,0.4796,1.34427642422,0.449,1.32496093178
32,0.4857,1.33900904636,0.47,1.31676760483
33,0.4841,1.33299104176,0.455,1.33111299324
34,0.483,1.33122587948,0.48,1.30775267982
35,0.4829,1.33211132469,0.468,1.31913529205
36,0.4903,1.32491789341,0.472,1.31096382713
37,0.4902,1.3291542696,0.469,1.31717995644
38,0.4844,1.32115542278,0.481,1.31709335899
39,0.4861,1.32530254688,0.47,1.31158153915
40,0.4833,1.32621850433,0.462,1.30694921112
41,0.492,1.32074133091,0.471,1.30515583992
42,0.4857,1.32614207687,0.476,1.30685246277
43,0.488,1.31704169598,0.479,1.29242813301
44,0.4871,1.31643207417,0.472,1.30213933563
45,0.4973,1.30921835537,0.482,1.3214798584
46,0.4877,1.31040787621,0.48,1.28462534523
47,0.4886,1.31460651875,0.478,1.28208000183
48,0.488,1.30948776054,0.472,1.28678996086
49,0.4903,1.31533387108,0.466,1.28574351692
50,0.4867,1.30840701504,0.46,1.27815305901
51,0.4934,1.30738091488,0.457,1.29585705757
52,0.493,1.29835313263,0.473,1.27803882027
53,0.4869,1.3072400301,0.463,1.28130865479
54,0.4923,1.299800144,0.461,1.27466579247
55,0.4876,1.30909743309,0.47,1.27342708778
56,0.4891,1.30488881569,0.475,1.27661068535
57,0.4887,1.30076166954,0.478,1.27850325584
58,0.4918,1.29419737549,0.472,1.28632653236
59,0.4847,1.30366117992,0.473,1.28394801903
60,0.4887,1.30151509228,0.474,1.27003044128
61,0.4942,1.29877227783,0.486,1.27207994652
62,0.4947,1.29163736992,0.468,1.27162765694
63,0.4932,1.2882541748,0.493,1.27469399261
64,0.4936,1.28372348137,0.477,1.26673184586
65,0.489,1.28970485249,0.464,1.26937923431
66,0.4992,1.28304233875,0.467,1.26599027252
67,0.495,1.28988819675,0.518,1.26224158096
68,0.5018,1.28317722073,0.476,1.26227819443
69,0.4955,1.27677496052,0.488,1.26025270844
70,0.4907,1.28916706772,0.48,1.25980412865
71,0.4989,1.28518410378,0.476,1.2564711647
72,0.5063,1.27989882088,0.471,1.28046476555
73,0.5072,1.27548022308,0.489,1.26172663689
74,0.511,1.27863462086,0.478,1.26404097176
75,0.5216,1.27397506104,0.526,1.26325737381
76,0.5252,1.27657888775,0.488,1.25617835236
77,0.5433,1.24585394859,0.525,1.22473575401
78,0.5504,1.25314421864,0.594,1.18265101242
79,0.5649,1.23093390579,0.605,1.15692601395
80,0.5826,1.21325082836,0.603,1.14967166901
81,0.5958,1.20148847179,0.656,1.10331319046
82,0.5926,1.18760793839,0.627,1.09794214058
83,0.6025,1.16484331856,0.637,1.07625761604
84,0.6096,1.16585103893,0.634,1.0704195652
85,0.6151,1.15958933144,0.651,1.05725369072
86,0.6113,1.14897485657,0.658,1.04552478218
87,0.6129,1.14552067909,0.65,1.04073822212
88,0.6178,1.14523884087,0.629,1.03913538361
89,0.6249,1.13911322575,0.629,1.03461238098
90,0.6276,1.12065013599,0.671,1.02907352257
91,0.6323,1.12747369318,0.643,1.0115140934
92,0.6343,1.10964008121,0.642,1.02820376396
93,0.6289,1.1125998579,0.672,1.01173720169
94,0.6348,1.11159393234,0.659,1.01366087151
95,0.6381,1.10532421055,0.646,1.03219076538
96,0.6427,1.10143649826,0.7,0.981998758316
97,0.6463,1.09409184847,0.711,0.987182041168
98,0.6479,1.09140230961,0.691,1.00472772408
99,0.65,1.09274010906,0.714,0.994335678101
