,acc,loss,val_acc,val_loss
0,0.3001,1.77494111023,0.505,1.23436802101
1,0.4561,1.20687999687,0.598,0.81806374979
2,0.6051,0.842948305893,0.657,0.632325999737
3,0.6478,0.674429082108,0.657,0.610077961922
4,0.6548,0.631752451229,0.652,0.607542742252
5,0.6606,0.621525434875,0.652,0.584840638161
6,0.7,0.587002843666,0.716,0.489489068508
7,0.7515,0.504162573814,0.811,0.376840793133
8,0.789,0.41574568572,0.81,0.296892627001
9,0.807,0.349760895538,0.814,0.27733946085
10,0.8147,0.321801948142,0.817,0.271105287075
11,0.8178,0.310941398573,0.868,0.283643057346
12,0.8439,0.291730115032,0.816,0.255862973452
13,0.8626,0.269675284576,0.912,0.195670837522
14,0.8765,0.245797867703,0.915,0.168912723958
15,0.8745,0.244787590873,0.911,0.164953305244
16,0.8767,0.234040953803,0.929,0.14740962404
17,0.8866,0.217213893878,0.923,0.13906596911
18,0.897,0.200876958287,0.929,0.128193408489
19,0.9009,0.195397913158,0.939,0.121501222312
20,0.9066,0.184559446406,0.919,0.146582104832
21,0.9106,0.176430263734,0.936,0.115722901225
22,0.9175,0.167176718378,0.943,0.119304515183
23,0.916,0.170320815688,0.942,0.111897900224
24,0.9194,0.163092460907,0.945,0.109686033368
25,0.9235,0.158242621702,0.94,0.115203264177
26,0.9279,0.155394054288,0.927,0.125163313389
27,0.927,0.148755851695,0.959,0.100287263989
28,0.927,0.148346964273,0.947,0.107668211341
29,0.9303,0.153544535667,0.952,0.101858883768
30,0.935,0.142769091919,0.932,0.122556605846
31,0.9324,0.145192523134,0.962,0.0965989323854
32,0.9374,0.138018318236,0.964,0.0853975071311
33,0.9383,0.135304057708,0.954,0.0939507660866
34,0.9423,0.131796528521,0.946,0.102658373296
35,0.9421,0.132405861986,0.973,0.0780737269223
36,0.9416,0.130588287053,0.951,0.101714935422
37,0.9457,0.127605098177,0.97,0.0794217531383
38,0.9461,0.133553718761,0.97,0.07331111525
39,0.9485,0.128811198494,0.976,0.0687421400845
40,0.9492,0.127468015093,0.975,0.0666146613657
41,0.9489,0.121865821646,0.969,0.0746697691679
42,0.9523,0.12301872804,0.974,0.0653230801523
43,0.9523,0.124841956803,0.975,0.0667522846758
44,0.9528,0.114230272648,0.971,0.0654870585203
45,0.9526,0.126272276686,0.976,0.0623610943705
46,0.9551,0.117695828682,0.978,0.0590822310597
47,0.9565,0.111927459133,0.965,0.075046572715
48,0.957,0.108560385156,0.979,0.0580323809087
49,0.9573,0.113851346277,0.976,0.0609725677818
50,0.9588,0.11220732896,0.961,0.0874370929301
51,0.9593,0.10905747253,0.973,0.0603786524683
52,0.9578,0.107362548225,0.978,0.0609293569922
53,0.9562,0.114112181988,0.978,0.058368110463
54,0.9586,0.110832060976,0.974,0.061535776794
55,0.9537,0.125716170785,0.975,0.0579903315008
56,0.9567,0.123573426093,0.974,0.0580727244616
57,0.958,0.117540039001,0.977,0.0554089482576
58,0.9575,0.125325189286,0.977,0.0530141379684
59,0.9588,0.110674852711,0.979,0.0530804092959
60,0.9593,0.111873510174,0.973,0.0581536447555
61,0.9572,0.105991410385,0.979,0.0576946028173
62,0.9618,0.102482160716,0.971,0.0649044847339
63,0.9602,0.104999554464,0.975,0.0624329346418
64,0.9564,0.107719826843,0.974,0.0569989346713
65,0.9605,0.105227651761,0.981,0.0571598207206
66,0.9603,0.103703993221,0.979,0.0572820447981
67,0.9609,0.113279656744,0.979,0.0548065785319
68,0.9617,0.100696744955,0.979,0.053194554016
69,0.9619,0.109626825261,0.974,0.0535992828161
70,0.9594,0.114689361873,0.981,0.0571543031037
71,0.9618,0.102411086571,0.981,0.0534515993521
72,0.9613,0.104125428805,0.98,0.0569468347728
73,0.965,0.101610201959,0.983,0.0522323475704
74,0.9641,0.0983032091163,0.98,0.0520887933299
75,0.9618,0.110022647339,0.979,0.0521119815633
76,0.9613,0.104979811841,0.981,0.0507090022191
77,0.964,0.0917902045697,0.982,0.0496192104369
78,0.962,0.100745366327,0.979,0.0502699988633
79,0.9629,0.0972256722957,0.969,0.0588171599358
80,0.9663,0.0928987050459,0.979,0.0566542823762
81,0.9605,0.100653925271,0.969,0.0674790763855
82,0.9627,0.103761649618,0.979,0.0491186313182
83,0.9657,0.100848320547,0.979,0.0540446257368
84,0.9616,0.106655629322,0.978,0.0505207615942
85,0.9627,0.103427811703,0.979,0.0501952633113
86,0.964,0.100360021657,0.982,0.0525141632669
87,0.9606,0.103127947073,0.966,0.0636080771685
88,0.964,0.0934768668652,0.975,0.0549985418543
89,0.9646,0.0960348865967,0.98,0.0502917840183
90,0.9631,0.104991495852,0.976,0.0501916698664
91,0.9655,0.0899594740249,0.977,0.052156317696
92,0.9652,0.0972140098706,0.985,0.049566562213
93,0.9656,0.103850898124,0.983,0.0472913257554
94,0.9644,0.0941013528168,0.981,0.0477732979506
95,0.9623,0.096043774344,0.981,0.0455973465815
96,0.967,0.0934465227485,0.981,0.04765128126
97,0.9667,0.0903080006555,0.977,0.0487758826613
98,0.968,0.0907953690097,0.974,0.058866820462
99,0.9636,0.103104652928,0.981,0.048466164723
