,acc,loss,val_acc,val_loss
0,0.4861,0.871065020943,0.517,0.694180089951
1,0.5048,0.716359225082,0.479,0.696150402546
2,0.514,0.699376314735,0.511,0.693377242565
3,0.5443,0.686115180206,0.543,0.679587762356
4,0.5803,0.668746967411,0.606,0.651188463688
5,0.601,0.653200441265,0.604,0.637681451797
6,0.6001,0.643754481697,0.588,0.628716714382
7,0.6171,0.633259039021,0.602,0.628002512217
8,0.6073,0.631515289688,0.605,0.621621613503
9,0.6115,0.626455041027,0.616,0.620106351376
10,0.6118,0.622616893005,0.603,0.620167421103
11,0.6175,0.619584975052,0.617,0.61549116993
12,0.6178,0.618955549908,0.595,0.616593190432
13,0.6117,0.61827334795,0.601,0.617590234756
14,0.6111,0.6161377738,0.614,0.611364782333
15,0.6161,0.613619381237,0.62,0.617466003895
16,0.6121,0.612431488037,0.62,0.608869662523
17,0.6177,0.607695349026,0.61,0.608739914894
18,0.6136,0.61102378931,0.603,0.606074940681
19,0.611,0.608202929211,0.589,0.608405071259
20,0.6158,0.605788727093,0.623,0.606547125816
21,0.6162,0.606160247517,0.584,0.615679290295
22,0.6167,0.603793681622,0.611,0.603566661358
23,0.6156,0.605982194996,0.606,0.605416975021
24,0.617,0.604784887695,0.607,0.6048621068
25,0.6236,0.603997636414,0.602,0.612488551617
26,0.6174,0.603589443874,0.587,0.610524384975
27,0.6186,0.602307035303,0.596,0.611097628593
28,0.6183,0.599940321827,0.622,0.604508434772
29,0.6112,0.604161947155,0.608,0.603592712402
30,0.6169,0.60061263485,0.611,0.610369784832
31,0.62,0.602659214401,0.586,0.606195343018
32,0.6218,0.59932125864,0.602,0.604011363506
33,0.6225,0.600136239719,0.612,0.604577271223
34,0.6144,0.601930508804,0.6,0.605362532854
35,0.6202,0.60047905035,0.612,0.607074612141
36,0.6209,0.599639204502,0.606,0.605837167263
37,0.6213,0.598413785172,0.605,0.60453907752
38,0.6206,0.602426429558,0.602,0.603031842709
39,0.6204,0.59952461586,0.606,0.605810015678
40,0.6168,0.599161521626,0.606,0.603369897842
41,0.6169,0.599824352646,0.612,0.604243525267
42,0.6173,0.59940431118,0.576,0.605887737751
43,0.6263,0.596086313725,0.594,0.605520442724
44,0.6246,0.597020192146,0.598,0.618872396946
45,0.6143,0.600413012791,0.574,0.606585323334
46,0.6279,0.596058651066,0.592,0.605890120506
47,0.616,0.598011332035,0.594,0.605233463287
48,0.616,0.597575002384,0.6,0.606812000751
49,0.6224,0.596791992569,0.62,0.605328822851
50,0.621,0.596157428074,0.593,0.608361502647
51,0.6222,0.598006230831,0.591,0.605086103201
52,0.6161,0.601560845327,0.588,0.605992059708
53,0.622,0.598384422874,0.598,0.606298980474
54,0.6156,0.598117372751,0.602,0.604351497173
55,0.619,0.596271869564,0.597,0.605638451576
56,0.6184,0.596611192226,0.606,0.607340060234
57,0.6206,0.596593360519,0.587,0.610204601288
58,0.618,0.599179645443,0.589,0.605735321045
59,0.6182,0.594942873192,0.591,0.620814897537
60,0.6183,0.596968297768,0.605,0.606254100323
61,0.6259,0.596634567261,0.594,0.604576900005
62,0.6202,0.597283602715,0.595,0.605132831335
63,0.6197,0.59573040781,0.598,0.602688336849
64,0.6206,0.594202327156,0.597,0.606701466799
65,0.6231,0.595684559155,0.599,0.605125945568
66,0.6277,0.593960788727,0.59,0.621384438515
67,0.6196,0.596573827934,0.596,0.60759048295
68,0.6296,0.59265958128,0.587,0.606061690807
69,0.6258,0.59405414753,0.598,0.606215486526
70,0.6292,0.595242823601,0.592,0.604399077654
71,0.6247,0.596119553185,0.59,0.608932548523
72,0.6248,0.594728691196,0.587,0.603336858988
73,0.626,0.593180640602,0.589,0.611586303234
74,0.6293,0.594224729061,0.589,0.608708393574
75,0.6286,0.59629105382,0.592,0.605200980425
76,0.6233,0.594445158386,0.596,0.604607332468
77,0.6264,0.593350259304,0.595,0.606770958185
78,0.6241,0.594384494686,0.595,0.608227241516
79,0.6228,0.594170270252,0.604,0.602877809048
80,0.6209,0.594544585323,0.592,0.608330158472
81,0.6267,0.594108639431,0.595,0.607827260494
82,0.6256,0.593088181877,0.585,0.606108679771
83,0.6236,0.595587576485,0.605,0.60317608428
84,0.6211,0.593653604698,0.596,0.606712743759
85,0.625,0.592767520332,0.621,0.603526238441
86,0.6287,0.591178936005,0.594,0.605946193695
87,0.6263,0.591619011688,0.596,0.604512125969
88,0.6278,0.595356954098,0.583,0.605239605427
89,0.6272,0.593182027912,0.602,0.603596714258
90,0.628,0.590825727749,0.614,0.604083090782
91,0.6304,0.591601247454,0.593,0.603128766298
92,0.629,0.592137382889,0.596,0.607979786396
93,0.6286,0.59364910202,0.596,0.610043749571
94,0.6274,0.594967362976,0.593,0.605471957207
95,0.6247,0.592635567236,0.602,0.606528270006
96,0.6316,0.592751815701,0.597,0.605702000856
97,0.625,0.595153681993,0.599,0.607298492432
98,0.6293,0.592837976265,0.586,0.607196409702
99,0.6283,0.593716786671,0.574,0.61089730978
