,acc,loss,val_acc,val_loss
0,0.489789472069,0.85535687867,0.522000005841,0.695178627968
1,0.50389473501,0.737195424343,0.490000003576,0.71021425128
2,0.496842106079,0.720085062792,0.479999998212,0.711827844381
3,0.494315788464,0.706348412602,0.479999998212,0.697223836184
4,0.496315787654,0.703467471662,0.520000001788,0.692882621288
5,0.500315787604,0.696809355836,0.523999997973,0.692480623722
6,0.495368419352,0.696989798546,0.520000001788,0.69581207633
7,0.487473683294,0.697784152156,0.479999998212,0.707677954435
8,0.502315788049,0.696344358356,0.515999993682,0.692555874586
9,0.501999999034,0.696291589423,0.520000001788,0.692062932253
10,0.502210526404,0.69598303249,0.483999997377,0.693446433544
11,0.507157893244,0.695210677072,0.519999995828,0.688589531183
12,0.526315790415,0.692572956022,0.562000003457,0.683831763268
13,0.562947369877,0.683775326453,0.64200001359,0.667740857601
14,0.61147368864,0.659401384153,0.646000009775,0.659410727024
15,0.634421059019,0.652763287017,0.646000009775,0.648126333952
16,0.651684215822,0.639995455114,0.646000009775,0.641545802355
17,0.656105267374,0.629603155977,0.638000011444,0.631103515625
18,0.655684216399,0.61855967986,0.632000005245,0.625140410662
19,0.656842109247,0.613857629268,0.639999997616,0.626993411779
20,0.658842110634,0.606471302478,0.638000011444,0.625625872612
21,0.662526321097,0.60483298035,0.632000005245,0.626768404245
22,0.661894738204,0.603749339047,0.650000011921,0.618420410156
23,0.659368428745,0.60180441847,0.651999998093,0.620930439234
24,0.663894741472,0.599125006638,0.642000007629,0.619598788023
25,0.66463158413,0.599002490075,0.630000001192,0.620601338148
26,0.666736847162,0.594321225976,0.654000008106,0.621496868134
27,0.664631584287,0.597573638276,0.634000003338,0.629378038645
28,0.665789479958,0.594080304786,0.658000004292,0.612196850777
29,0.677894739885,0.582536617392,0.668000006676,0.603367358446
30,0.687894738975,0.575642433135,0.657999998331,0.600715050101
31,0.687473688,0.572088399373,0.674000006914,0.58649225831
32,0.699368426988,0.563462308677,0.670000004768,0.580166748166
33,0.698000000653,0.554165443307,0.69999999404,0.574662956595
34,0.71294737019,0.542076067862,0.716000002623,0.544354718924
35,0.712842111368,0.53242154639,0.706000012159,0.549056783319
36,0.716736841829,0.528633457579,0.706000000238,0.5439771384
37,0.720526317546,0.524930183197,0.706000006199,0.547419661283
38,0.719368424541,0.523532858648,0.704000008106,0.55000128448
39,0.725684212697,0.518301387053,0.711999994516,0.546186840534
40,0.73747368549,0.504736740966,0.718000000715,0.516807675362
41,0.752421053773,0.475679430052,0.758000004292,0.480721104145
42,0.755473683382,0.470884580361,0.727999997139,0.484630191326
43,0.76136841774,0.461070836061,0.742000001669,0.477974426746
44,0.758947367103,0.461567880449,0.733999997377,0.484134751558
45,0.758526315501,0.464817403178,0.743999993801,0.48128670454
46,0.760842105276,0.454987866314,0.725999999046,0.481386402249
47,0.758105262957,0.45599991491,0.745999997854,0.482553073764
48,0.762315790904,0.45135734944,0.75,0.477868893743
49,0.765684207803,0.453186154679,0.737999999523,0.476305085421
50,0.763684209083,0.45406027248,0.737999999523,0.47676012218
